index,category,definition,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
600,pronouns,we,0.01,0.01,0.01,0.02,0.03,0.04,0.09,0.13,0.14,0.2,0.29,0.33,0.43,0.43,0.54
601,pronouns,you,0.08,0.08,0.16,0.22,0.24,0.27,0.4,0.47,0.54,0.62,0.66,0.71,0.84,0.76,0.9
602,pronouns,your,0.01,0,0.01,0.03,0.05,0.03,0.11,0.14,0.19,0.23,0.32,0.33,0.53,0.49,0.6
603,pronouns,yourself,0,0,0,0,0.01,0.01,0.02,0.05,0.04,0.06,0.12,0.15,0.21,0.21,0.23
604,question_words,how,0.01,0,0.02,0.03,0.04,0.04,0.09,0.14,0.15,0.19,0.32,0.3,0.44,0.41,0.51
605,question_words,what,0.15,0.13,0.2,0.22,0.24,0.31,0.47,0.51,0.53,0.56,0.68,0.72,0.81,0.79,0.88
606,question_words,when,0,0,0.01,0.01,0.01,0,0.05,0.06,0.09,0.13,0.26,0.24,0.32,0.35,0.41
607,question_words,where,0.05,0.07,0.09,0.12,0.16,0.15,0.31,0.41,0.47,0.49,0.58,0.61,0.78,0.68,0.82
608,question_words,which,0,0,0.01,0,0.01,0.01,0.02,0.06,0.07,0.12,0.14,0.09,0.2,0.26,0.31
609,question_words,who,0.03,0.04,0.04,0.06,0.06,0.06,0.18,0.22,0.25,0.28,0.44,0.52,0.57,0.54,0.68
610,question_words,why,0.02,0.03,0.08,0.11,0.12,0.13,0.23,0.29,0.27,0.32,0.49,0.49,0.56,0.56,0.69
611,locations,about,0,0,0,0.01,0.02,0.02,0.04,0.06,0.06,0.1,0.13,0.1,0.23,0.26,0.31
612,locations,above,0,0.01,0.01,0.01,0.03,0.03,0.05,0.07,0.08,0.14,0.16,0.19,0.24,0.26,0.3
613,locations,around,0.01,0.01,0.02,0.03,0.05,0.04,0.08,0.17,0.18,0.27,0.32,0.29,0.45,0.41,0.51
614,locations,at,0.01,0.02,0.03,0.04,0.07,0.1,0.19,0.21,0.22,0.27,0.42,0.42,0.55,0.51,0.61
615,locations,away,0.02,0.01,0.06,0.08,0.1,0.12,0.24,0.29,0.34,0.42,0.49,0.49,0.67,0.58,0.68
616,locations,back,0.05,0.04,0.1,0.14,0.16,0.15,0.31,0.39,0.38,0.45,0.53,0.54,0.69,0.65,0.78
617,locations,behind,0.01,0.01,0.02,0.03,0.06,0.06,0.09,0.18,0.2,0.26,0.36,0.36,0.49,0.46,0.6
618,locations,beside,0,0,0.01,0,0.03,0.03,0.06,0.07,0.09,0.13,0.13,0.17,0.22,0.23,0.28
619,locations,by,0.01,0.03,0.02,0.04,0.06,0.11,0.12,0.21,0.2,0.27,0.35,0.37,0.51,0.44,0.59
620,locations,down,0.29,0.36,0.47,0.54,0.53,0.56,0.7,0.74,0.74,0.8,0.85,0.79,0.93,0.87,0.93
621,locations,for,0,0,0.02,0.03,0.03,0.05,0.12,0.16,0.17,0.25,0.34,0.39,0.54,0.49,0.64
622,locations,here,0.04,0.07,0.09,0.17,0.19,0.24,0.36,0.39,0.49,0.53,0.62,0.69,0.81,0.68,0.83
623,locations,inside/in,0.07,0.09,0.18,0.25,0.27,0.32,0.47,0.48,0.58,0.61,0.7,0.68,0.85,0.74,0.86
624,locations,into,0,0,0,0.01,0.02,0.03,0.07,0.07,0.08,0.15,0.19,0.21,0.31,0.31,0.34
625,locations,next to,0,0,0.01,0.02,0.03,0.04,0.05,0.09,0.1,0.16,0.26,0.25,0.38,0.31,0.45
626,locations,of,0.01,0,0.01,0.03,0.01,0.02,0.04,0.09,0.08,0.14,0.17,0.21,0.29,0.3,0.36
627,locations,off,0.15,0.15,0.34,0.39,0.45,0.45,0.67,0.68,0.7,0.73,0.82,0.82,0.91,0.85,0.93
628,locations,on,0.14,0.17,0.29,0.35,0.42,0.46,0.63,0.67,0.71,0.72,0.8,0.83,0.92,0.83,0.92
629,locations,on top of,0.01,0.01,0.02,0.04,0.06,0.06,0.13,0.18,0.19,0.27,0.32,0.37,0.49,0.52,0.61
630,locations,out,0.18,0.2,0.34,0.35,0.4,0.42,0.61,0.62,0.65,0.68,0.8,0.75,0.86,0.8,0.89
631,locations,over,0.01,0.01,0.04,0.06,0.08,0.1,0.23,0.28,0.28,0.36,0.46,0.49,0.67,0.59,0.71
632,locations,there,0.07,0.04,0.11,0.12,0.17,0.19,0.31,0.39,0.41,0.47,0.61,0.63,0.78,0.68,0.79
633,locations,to,0.01,0.02,0.03,0.05,0.08,0.09,0.19,0.26,0.28,0.36,0.49,0.45,0.62,0.55,0.68
634,locations,under,0.01,0.01,0.04,0.09,0.1,0.13,0.2,0.29,0.35,0.44,0.47,0.5,0.7,0.61,0.77
635,locations,up,0.37,0.39,0.51,0.54,0.58,0.59,0.74,0.72,0.76,0.77,0.81,0.81,0.91,0.87,0.91
636,locations,with,0,0,0.02,0.04,0.03,0.05,0.18,0.18,0.27,0.29,0.46,0.44,0.62,0.53,0.69
637,quantifiers,a,0.04,0.04,0.08,0.1,0.12,0.17,0.28,0.3,0.35,0.37,0.48,0.55,0.6,0.6,0.71
638,quantifiers,all,0.06,0.04,0.08,0.12,0.12,0.12,0.26,0.3,0.39,0.39,0.51,0.57,0.69,0.64,0.74
639,quantifiers,a lot,0,0.01,0.02,0.04,0.04,0.05,0.13,0.19,0.18,0.27,0.33,0.4,0.49,0.48,0.59
640,quantifiers,an,0,0,0,0.01,0.01,0.01,0.04,0.05,0.05,0.09,0.15,0.15,0.17,0.19,0.25
641,quantifiers,another,0.01,0.01,0.04,0.07,0.06,0.07,0.2,0.19,0.26,0.34,0.43,0.37,0.57,0.52,0.63
642,quantifiers,any,0,0,0.01,0.03,0.03,0.03,0.09,0.1,0.15,0.21,0.34,0.34,0.44,0.44,0.53
643,quantifiers,each,0,0,0,0.01,0.01,0.02,0.03,0.04,0.03,0.09,0.11,0.13,0.15,0.19,0.22
644,quantifiers,every,0,0,0.01,0,0.01,0.02,0.04,0.1,0.08,0.14,0.18,0.19,0.26,0.3,0.35
645,quantifiers,more,0.3,0.29,0.43,0.51,0.52,0.58,0.7,0.72,0.74,0.77,0.85,0.84,0.93,0.85,0.92
646,quantifiers,much,0,0.01,0.02,0.03,0.03,0.02,0.1,0.13,0.13,0.17,0.24,0.25,0.36,0.31,0.44
647,quantifiers,none,0.01,0.02,0.02,0.04,0.06,0.08,0.13,0.13,0.17,0.19,0.23,0.28,0.36,0.37,0.42
648,quantifiers,not,0.02,0.01,0.04,0.05,0.1,0.08,0.17,0.22,0.28,0.32,0.41,0.47,0.64,0.56,0.67
649,quantifiers,other,0.01,0,0.03,0.03,0.05,0.08,0.19,0.18,0.23,0.27,0.41,0.38,0.53,0.43,0.56
650,quantifiers,same,0,0,0.02,0.02,0.03,0.02,0.09,0.14,0.12,0.2,0.25,0.27,0.35,0.41,0.44
651,quantifiers,some,0.03,0.03,0.09,0.11,0.14,0.18,0.29,0.3,0.38,0.41,0.58,0.58,0.72,0.66,0.78
652,quantifiers,the,0.02,0.03,0.04,0.08,0.08,0.09,0.21,0.25,0.3,0.3,0.51,0.46,0.63,0.53,0.7
653,quantifiers,too,0.01,0.04,0.07,0.11,0.17,0.18,0.3,0.35,0.42,0.44,0.59,0.66,0.74,0.62,0.78
654,helping_verbs,am,0,0,0.02,0.04,0.05,0.07,0.11,0.17,0.19,0.23,0.35,0.4,0.48,0.47,0.58
655,helping_verbs,are,0,0,0.01,0.02,0.04,0.04,0.08,0.11,0.17,0.2,0.29,0.3,0.45,0.4,0.57
656,helping_verbs,be,0.01,0.02,0.01,0.03,0.05,0.06,0.09,0.14,0.15,0.2,0.31,0.3,0.38,0.37,0.47
657,helping_verbs,can (auxiliary),0.01,0,0.04,0.07,0.08,0.08,0.2,0.26,0.26,0.36,0.42,0.5,0.63,0.58,0.72
658,helping_verbs,could,0,0,0,0.01,0.02,0.01,0.04,0.05,0.04,0.1,0.13,0.15,0.23,0.26,0.32
659,helping_verbs,did/did ya,0.02,0.02,0.04,0.06,0.09,0.06,0.19,0.21,0.25,0.29,0.43,0.51,0.58,0.49,0.69
660,helping_verbs,do,0.05,0.07,0.13,0.2,0.26,0.28,0.41,0.49,0.49,0.54,0.63,0.73,0.79,0.72,0.81
661,helping_verbs,does,0,0,0.01,0.02,0.03,0.04,0.07,0.09,0.09,0.18,0.19,0.28,0.35,0.36,0.4
662,helping_verbs,don't,0.05,0.06,0.09,0.12,0.18,0.19,0.32,0.36,0.42,0.43,0.57,0.6,0.72,0.7,0.72
663,helping_verbs,gonna/going to,0.01,0.02,0.04,0.07,0.08,0.09,0.17,0.25,0.29,0.3,0.46,0.45,0.62,0.58,0.69
664,helping_verbs,gotta/got to,0,0.01,0.01,0.02,0.03,0.04,0.1,0.14,0.11,0.16,0.29,0.28,0.37,0.4,0.44
665,helping_verbs,hafta/have to,0.01,0,0.01,0.03,0.05,0.02,0.07,0.17,0.17,0.21,0.36,0.34,0.48,0.47,0.56
666,helping_verbs,is,0.02,0.02,0.04,0.04,0.06,0.09,0.15,0.19,0.25,0.3,0.41,0.46,0.57,0.53,0.68
667,helping_verbs,lemme/let me,0.01,0.03,0.04,0.07,0.13,0.12,0.24,0.32,0.36,0.43,0.6,0.57,0.71,0.65,0.79
668,helping_verbs,need/need to,0.01,0.02,0.03,0.07,0.05,0.08,0.17,0.23,0.27,0.3,0.42,0.44,0.58,0.58,0.66
669,helping_verbs,try/try to,0,0.01,0.04,0.05,0.07,0.1,0.19,0.23,0.26,0.27,0.36,0.43,0.54,0.52,0.64
670,helping_verbs,wanna/want to,0.06,0.04,0.1,0.17,0.19,0.21,0.35,0.44,0.48,0.51,0.69,0.66,0.79,0.7,0.8
671,helping_verbs,was,0,0,0.01,0.01,0.01,0.01,0.06,0.08,0.08,0.15,0.2,0.23,0.34,0.32,0.45
672,helping_verbs,were,0,0,0,0.01,0.02,0,0.03,0.05,0.05,0.08,0.14,0.17,0.23,0.21,0.28
673,helping_verbs,will,0.01,0.01,0.01,0.03,0.03,0.02,0.07,0.1,0.11,0.17,0.22,0.27,0.38,0.37,0.5
674,helping_verbs,would,0,0,0,0,0.01,0.02,0.03,0.03,0.04,0.07,0.09,0.13,0.17,0.19,0.27
675,connecting_words,and,0.01,0.01,0.02,0.06,0.07,0.09,0.18,0.29,0.32,0.36,0.45,0.5,0.64,0.62,0.72
676,connecting_words,because,0,0,0.01,0.02,0.03,0.04,0.11,0.14,0.11,0.15,0.26,0.3,0.37,0.42,0.49
677,connecting_words,but,0,0,0,0.01,0.02,0.04,0.04,0.05,0.07,0.11,0.16,0.23,0.26,0.27,0.4
678,connecting_words,if,0,0.01,0,0.01,0.01,0.02,0.03,0.03,0.04,0.1,0.08,0.12,0.19,0.2,0.23
679,connecting_words,so,0,0.01,0.01,0.02,0.03,0.05,0.07,0.1,0.1,0.15,0.2,0.25,0.29,0.3,0.38
680,connecting_words,then,0,0,0,0.01,0.02,0.02,0.03,0.06,0.06,0.12,0.2,0.21,0.28,0.24,0.34
