"Word","Age","Freq","LogFreq"
"write","16",1024,3.01072386539177
"yellow","16",54,1.74036268949424
"yes","16",13,1.14612803567824
"yesterday","16",1,0.301029995663981
"you","16",119,2.07918124604762
"your","16",48,1.69019608002851
"yourself","16",2,0.477121254719662
"yucky","16",783,2.89431606268444
"zipper","16",74,1.8750612633917
"zoo","16",115,2.06445798922692
"a","17",12,1.11394335230684
"about","17",0,0
"above","17",2,0.477121254719662
"after","17",1,0.301029995663981
"all","17",30,1.49136169383427
"alligator","17",13,1.14612803567824
"am","17",1,0.301029995663981
"an","17",0,0
"and","17",3,0.602059991327962
"animal","17",134,2.13033376849501
"another","17",21,1.34242268082221
"ant","17",18,1.27875360095283
"any","17",0,0
"apple","17",224,2.35218251811136
"are","17",0,0
"arm","17",94,1.97772360528885
"around","17",2,0.477121254719662
"asleep","17",19,1.30102999566398
"at","17",6,0.845098040014257
"aunt","17",50,1.70757017609794
"awake","17",7,0.903089986991944
"away","17",69,1.84509804001426
"baby","17",62,1.79934054945358
"back","17",30,1.49136169383427
"bad","17",30,1.49136169383427
"ball","17",52,1.72427586960079
"balloon","17",76,1.88649072517248
"banana","17",25,1.41497334797082
"bath","17",22,1.36172783601759
"be","17",5,0.778151250383644
"beach","17",18,1.27875360095283
"beads","17",31,1.50514997831991
"bear","17",106,2.02938377768521
"because","17",0,0
"bed","17",98,1.99563519459755
"bee","17",129,2.11394335230684
"before","17",0,0
"behind","17",2,0.477121254719662
"better","17",7,0.903089986991944
"bib","17",18,1.27875360095283
"big","17",76,1.88649072517248
"bird","17",159,2.20411998265592
"bite","17",3,0.602059991327962
"black","17",17,1.25527250510331
"blanket","17",34,1.54406804435028
"block","17",26,1.43136376415899
"blow","17",18,1.27875360095283
"blue","17",157,2.19865708695442
"book","17",54,1.74036268949424
"boots","17",48,1.69019608002851
"bottle","17",102,2.01283722470517
"bowl","17",82,1.91907809237607
"box","17",148,2.17318626841227
"boy","17",2,0.477121254719662
"bread","17",22,1.36172783601759
"break","17",24,1.39794000867204
"breakfast","17",30,1.49136169383427
"bring","17",126,2.10380372095596
"broken","17",123,2.09342168516224
"broom","17",80,1.90848501887865
"brother","17",21,1.34242268082221
"brown","17",4,0.698970004336019
"brush","17",94,1.97772360528885
"bubbles","17",66,1.82607480270083
"bug","17",84,1.92941892571429
"bump","17",2,0.477121254719662
"bunny","17",107,2.03342375548695
"bus","17",14,1.17609125905568
"but","17",1,0.301029995663981
"butter","17",22,1.36172783601759
"button","17",17,1.25527250510331
"by","17",8,0.954242509439325
"bye","17",4,0.698970004336019
"cake","17",22,1.36172783601759
"candy","17",198,2.29885307640971
"car","17",20,1.32221929473392
"carrots","17",42,1.63346845557959
"cat","17",193,2.28780172993023
"cereal","17",172,2.2380461031288
"chair","17",2,0.477121254719662
"chase","17",48,1.69019608002851
"cheek","17",64,1.81291335664286
"cheerios","17",26,1.43136376415899
"cheese","17",58,1.77085201164214
"child","17",4,0.698970004336019
"church","17",62,1.79934054945358
"clock","17",70,1.85125834871908
"close","17",8,0.954242509439325
"coat","17",26,1.43136376415899
"cockadoodledoo","17",239,2.38021124171161
"coffee","17",52,1.72427586960079
"cold","17",76,1.88649072517248
"comb","17",71,1.85733249643127
"cookie","17",74,1.8750612633917
"couch","17",105,2.02530586526477
"could","17",0,0
"cover","17",8,0.954242509439325
"cow","17",120,2.08278537031645
"cracker","17",29,1.47712125471966
"crib","17",330,2.51982799377572
"cry","17",2,0.477121254719662
"cup","17",109,2.04139268515822
"cute","17",525,2.72098574415374
"daddy","17",16,1.23044892137827
"dance","17",10,1.04139268515823
"dark","17",14,1.17609125905568
"day","17",4,0.698970004336019
"deer","17",79,1.90308998699194
"diaper","17",78,1.89762709129044
"did","17",5,0.778151250383644
"dig","17",2,0.477121254719662
"dinner","17",10,1.04139268515823
"dirty","17",117,2.07188200730613
"dish","17",150,2.17897694729317
"do","17",19,1.30102999566398
"doctor","17",13,1.14612803567824
"does","17",0,0
"dog","17",240,2.38201704257487
"doll","17",100,2.00432137378264
"donkey","17",131,2.12057393120585
"door","17",28,1.46239799789896
"down","17",119,2.07918124604762
"draw","17",108,2.03742649794062
"drawer","17",12,1.11394335230684
"dress","17",23,1.38021124171161
"drive","17",66,1.82607480270083
"dry","17",12,1.11394335230684
"duck","17",251,2.40140054078154
"each","17",0,0
"ear","17",136,2.13672056715641
"eat","17",102,2.01283722470517
"egg","17",55,1.7481880270062
"elephant","17",285,2.45636603312904
"empty","17",12,1.11394335230684
"every","17",1,0.301029995663981
"eye","17",0,0
"face","17",28,1.46239799789896
"fall","17",2,0.477121254719662
"fast","17",90,1.95904139232109
"feed","17",2,0.477121254719662
"feet","17",26,1.43136376415899
"fell","17",5,0.778151250383644
"fine","17",2,0.477121254719662
"finger","17",80,1.90848501887865
"finish","17",25,1.41497334797082
"first","17",1,0.301029995663981
"fit","17",0,0
"fix","17",6,0.845098040014257
"flower","17",112,2.05307844348342
"food","17",26,1.43136376415899
"foot","17",87,1.94448267215017
"for","17",0,0
"fork","17",258,2.41329976408125
"frog","17",49,1.69897000433602
"full","17",6,0.845098040014257
"garage","17",12,1.11394335230684
"garden","17",4,0.698970004336019
"gentle","17",92,1.96848294855394
"get","17",22,1.36172783601759
"giraffe","17",37,1.57978359661681
"girl","17",44,1.65321251377534
"give","17",47,1.68124123737559
"glass","17",216,2.33645973384853
"glasses","17",72,1.86332286012046
"go","17",123,2.09342168516224
"gonna","17",5,0.778151250383644
"good","17",45,1.66275783168157
"goose","17",54,1.74036268949424
"gotta","17",3,0.602059991327962
"grapes","17",42,1.63346845557959
"grass","17",26,1.43136376415899
"green","17",20,1.32221929473392
"gum","17",12,1.11394335230684
"hair","17",32,1.51851393987789
"hammer","17",8,0.954242509439325
"hand","17",22,1.36172783601759
"happy","17",50,1.70757017609794
"hard","17",248,2.39619934709574
"hat","17",30,1.49136169383427
"hate","17",1,0.301029995663981
"have","17",6,0.845098040014257
"he","17",1,0.301029995663981
"head","17",88,1.94939000664491
"hear","17",2,0.477121254719662
"heavy","17",5,0.778151250383644
"hello","17",2,0.477121254719662
"help","17",81,1.91381385238372
"hen","17",3,0.602059991327962
"her","17",69,1.84509804001426
"here","17",19,1.30102999566398
"hers","17",3,0.602059991327962
"hi","17",108,2.03742649794062
"hide","17",5,0.778151250383644
"high","17",4,0.698970004336019
"him","17",0,0
"his","17",18,1.27875360095283
"hit","17",17,1.25527250510331
"hold","17",4,0.698970004336019
"home","17",12,1.11394335230684
"horse","17",81,1.91381385238372
"hot","17",152,2.1846914308176
"house","17",110,2.04532297878666
"how","17",8,0.954242509439325
"hug","17",50,1.70757017609794
"hungry","17",430,2.63447727016073
"hurry","17",102,2.01283722470517
"hurt","17",84,1.92941892571429
"ice","17",34,1.54406804435028
"if","17",2,0.477121254719662
"in","17",34,1.54406804435028
"inside","17",45,1.66275783168157
"into","17",0,0
"is","17",6,0.845098040014257
"it","17",135,2.13353890837022
"jacket","17",22,1.36172783601759
"jeans","17",32,1.51851393987789
"juice","17",38,1.5910646070265
"jump","17",44,1.65321251377534
"keys","17",152,2.1846914308176
"kick","17",27,1.44715803134222
"kiss","17",68,1.83884909073726
"kitchen","17",118,2.07554696139253
"kitty","17",50,1.70757017609794
"knee","17",76,1.88649072517248
"knock","17",19,1.30102999566398
"lady","17",9,1
"lamb","17",100,2.00432137378264
"lamp","17",86,1.93951925261862
"last","17",0,0
"later","17",55,1.7481880270062
"leg","17",82,1.91907809237607
"lemme","17",7,0.903089986991944
"lick","17",5,0.778151250383644
"light","17",94,1.97772360528885
"like","17",4,0.698970004336019
"lion","17",8,0.954242509439325
"listen","17",3,0.602059991327962
"little","17",35,1.55630250076729
"long","17",0,0
"look","17",72,1.86332286012046
"loud","17",4,0.698970004336019
"love","17",86,1.93951925261862
"lunch","17",10,1.04139268515823
"mad","17",6,0.845098040014257
"make","17",0,0
"man","17",112,2.05307844348342
"me","17",67,1.83250891270624
"meat","17",20,1.32221929473392
"medicine","17",98,1.99563519459755
"meow","17",193,2.28780172993023
"milk","17",10,1.04139268515823
"mine","17",93,1.9731278535997
"mittens","17",6,0.845098040014257
"mommy","17",4,0.698970004336019
"money","17",41,1.6232492903979
"monkey","17",178,2.25285303097989
"moo","17",277,2.44404479591808
"moon","17",30,1.49136169383427
"more","17",86,1.93951925261862
"morning","17",73,1.86923171973098
"mouse","17",462,2.66558099101795
"mouth","17",86,1.93951925261862
"much","17",2,0.477121254719662
"my","17",249,2.39794000867204
"nap","17",22,1.36172783601759
"naughty","17",35,1.55630250076729
"new","17",2,0.477121254719662
"nice","17",49,1.69897000433602
"night","17",93,1.9731278535997
"no","17",42,1.63346845557959
"noisy","17",6,0.845098040014257
"none","17",13,1.14612803567824
"noodles","17",170,2.23299611039215
"nose","17",174,2.24303804868629
"not","17",134,2.13033376849501
"now","17",19,1.30102999566398
"nuts","17",9,1
"of","17",1,0.301029995663981
"off","17",46,1.67209785793572
"old","17",40,1.61278385671974
"on","17",94,1.97772360528885
"open","17",172,2.2380461031288
"orange","17",16,1.23044892137827
"other","17",36,1.56820172406699
"ouch","17",151,2.18184358794477
"our","17",0,0
"out","17",58,1.77085201164214
"oven","17",8,0.954242509439325
"over","17",2,0.477121254719662
"owie","17",30,1.49136169383427
"owl","17",259,2.41497334797082
"paint","17",7,0.903089986991944
"pajamas","17",10,1.04139268515823
"pants","17",61,1.79239168949825
"paper","17",30,1.49136169383427
"park","17",10,1.04139268515823
"party","17",6,0.845098040014257
"peas","17",32,1.51851393987789
"peekaboo","17",8,0.954242509439325
"pen","17",74,1.8750612633917
"pencil","17",8,0.954242509439325
"penguin","17",38,1.5910646070265
"penny","17",122,2.0899051114394
"people","17",20,1.32221929473392
"person","17",148,2.17318626841227
"pick","17",1,0.301029995663981
"picnic","17",4,0.698970004336019
"picture","17",196,2.29446622616159
"pig","17",176,2.24797326636181
"pillow","17",66,1.82607480270083
"pizza","17",12,1.11394335230684
"plant","17",94,1.97772360528885
"plate","17",56,1.75587485567249
"play","17",91,1.96378782734556
"please","17",32,1.51851393987789
"pony","17",292,2.46686762035411
"pool","17",52,1.72427586960079
"poor","17",0,0
"potty","17",30,1.49136169383427
"pound","17",30,1.49136169383427
"pour","17",1,0.301029995663981
"pretend","17",1,0.301029995663981
"pretty","17",294,2.46982201597816
"pretzel","17",15,1.20411998265592
"pull","17",29,1.47712125471966
"puppy","17",210,2.32428245529769
"purse","17",82,1.91907809237607
"push","17",33,1.53147891704226
"put","17",7,0.903089986991944
"quiet","17",3,0.602059991327962
"radio","17",30,1.49136169383427
"rain","17",62,1.79934054945358
"raisin","17",234,2.37106786227174
"read","17",92,1.96848294855394
"red","17",321,2.50785587169583
"refrigerator","17",6,0.845098040014257
"ride","17",16,1.23044892137827
"rock","17",16,1.23044892137827
"room","17",12,1.11394335230684
"run","17",19,1.30102999566398
"sad","17",7,0.903089986991944
"same","17",12,1.11394335230684
"saw","17",0,0
"say","17",11,1.07918124604762
"scared","17",37,1.57978359661681
"school","17",28,1.46239799789896
"scissors","17",6,0.845098040014257
"see","17",38,1.5910646070265
"seed","17",0,0
"shake","17",11,1.07918124604762
"share","17",3,0.602059991327962
"she","17",3,0.602059991327962
"sheep","17",14,1.17609125905568
"shh","17",36,1.56820172406699
"shirt","17",36,1.56820172406699
"shoe","17",4,0.698970004336019
"shorts","17",18,1.27875360095283
"shovel","17",72,1.86332286012046
"show","17",3,0.602059991327962
"sick","17",66,1.82607480270083
"sing","17",111,2.04921802267018
"sink","17",92,1.96848294855394
"sister","17",10,1.04139268515823
"sit","17",45,1.66275783168157
"skate","17",0,0
"sky","17",26,1.43136376415899
"sleep","17",92,1.96848294855394
"sleepy","17",136,2.13672056715641
"slide","17",24,1.39794000867204
"slow","17",3,0.602059991327962
"smile","17",10,1.04139268515823
"snow","17",38,1.5910646070265
"so","17",3,0.602059991327962
"soap","17",9,1
"sock","17",6,0.845098040014257
"soft","17",396,2.59879050676312
"some","17",19,1.30102999566398
"spaghetti","17",22,1.36172783601759
"spill","17",2,0.477121254719662
"splash","17",82,1.91907809237607
"spoon","17",152,2.1846914308176
"squirrel","17",48,1.69019608002851
"stairs","17",76,1.88649072517248
"stand","17",6,0.845098040014257
"star","17",10,1.04139268515823
"sticky","17",14,1.17609125905568
"stop","17",109,2.04139268515822
"store","17",8,0.954242509439325
"story","17",16,1.23044892137827
"stove","17",58,1.77085201164214
"strawberry","17",25,1.41497334797082
"stroller","17",234,2.37106786227174
"stuck","17",21,1.34242268082221
"sun","17",54,1.74036268949424
"sweater","17",88,1.94939000664491
"sweep","17",21,1.34242268082221
"swim","17",27,1.44715803134222
"table","17",47,1.68124123737559
"take","17",7,0.903089986991944
"talk","17",9,1
"taste","17",0,0
"teacher","17",8,0.954242509439325
"tear","17",3,0.602059991327962
"that","17",146,2.16731733474818
"the","17",7,0.903089986991944
"their","17",1,0.301029995663981
"them","17",0,0
"then","17",0,0
"there","17",72,1.86332286012046
"these","17",4,0.698970004336019
"they","17",0,0
"thirsty","17",41,1.6232492903979
"this","17",79,1.90308998699194
"those","17",3,0.602059991327962
"throw","17",62,1.79934054945358
"tickle","17",61,1.79239168949825
"tiger","17",18,1.27875360095283
"time","17",1,0.301029995663981
"tiny","17",1,0.301029995663981
"tired","17",225,2.3541084391474
"to","17",6,0.845098040014257
"toast","17",50,1.70757017609794
"today","17",16,1.23044892137827
"toe","17",204,2.31175386105575
"tomorrow","17",3,0.602059991327962
"tongue","17",50,1.70757017609794
"tonight","17",512,2.71011736511182
"too","17",10,1.04139268515823
"tooth","17",20,1.32221929473392
"touch","17",9,1
"towel","17",14,1.17609125905568
"toy","17",146,2.16731733474818
"train","17",13,1.14612803567824
"trash","17",80,1.90848501887865
"tray","17",3,0.602059991327962
"tree","17",6,0.845098040014257
"truck","17",304,2.48429983934679
"try","17",3,0.602059991327962
"tummy","17",16,1.23044892137827
"turkey","17",9,1
"turtle","17",54,1.74036268949424
"type","17",10,1.04139268515823
"uncle","17",8,0.954242509439325
"under","17",21,1.34242268082221
"up","17",154,2.19033169817029
"us","17",0,0
"vacuum","17",60,1.78532983501077
"vroom","17",141,2.15228834438306
"wait","17",49,1.69897000433602
"wake","17",2,0.477121254719662
"walk","17",43,1.64345267648619
"wanna","17",36,1.56820172406699
"was","17",0,0
"wash","17",58,1.77085201164214
"we","17",4,0.698970004336019
"were","17",0,0
"wet","17",224,2.35218251811136
"what","17",71,1.85733249643127
"when","17",6,0.845098040014257
"where","17",31,1.50514997831991
"which","17",1,0.301029995663981
"white","17",9,1
"who","17",28,1.46239799789896
"why","17",25,1.41497334797082
"will","17",2,0.477121254719662
"window","17",260,2.41664050733828
"windy","17",5,0.778151250383644
"wipe","17",52,1.72427586960079
"wish","17",0,0
"with","17",0,0
"wolf","17",3,0.602059991327962
"work","17",22,1.36172783601759
"would","17",0,0
"write","17",329,2.51851393987789
"yellow","17",27,1.44715803134222
"yes","17",14,1.17609125905568
"yesterday","17",0,0
"you","17",38,1.5910646070265
"your","17",18,1.27875360095283
"yourself","17",0,0
"yucky","17",315,2.4996870826184
"zipper","17",30,1.49136169383427
"zoo","17",43,1.64345267648619
"a","18",35,1.55630250076729
"about","18",0,0
"above","18",3,0.602059991327962
"after","18",9,1
"all","18",118,2.07554696139253
"alligator","18",43,1.64345267648619
"am","18",8,0.954242509439325
"an","18",1,0.301029995663981
"and","18",9,1
"animal","18",434,2.63848925695464
"another","18",88,1.94939000664491
"ant","18",70,1.85125834871908
"any","18",3,0.602059991327962
"apple","18",504,2.70329137811866
"are","18",3,0.602059991327962
"arm","18",245,2.39093510710338
"around","18",11,1.07918124604762
"asleep","18",64,1.81291335664286
"at","18",15,1.20411998265592
"aunt","18",184,2.26717172840301
"awake","18",24,1.39794000867204
"away","18",218,2.34044411484012
"baby","18",190,2.28103336724773
"back","18",106,2.02938377768521
"bad","18",118,2.07554696139253
"ball","18",188,2.27646180417324
"balloon","18",270,2.43296929087441
"banana","18",106,2.02938377768521
"bath","18",84,1.92941892571429
"be","18",4,0.698970004336019
"beach","18",94,1.97772360528885
"beads","18",98,1.99563519459755
"bear","18",267,2.42813479402879
"because","18",4,0.698970004336019
"bed","18",351,2.54654266347813
"bee","18",357,2.55388302664387
"before","18",3,0.602059991327962
"behind","18",11,1.07918124604762
"better","18",27,1.44715803134222
"bib","18",76,1.88649072517248
"big","18",279,2.44715803134222
"bird","18",436,2.64048143697042
"bite","18",28,1.46239799789896
"black","18",35,1.55630250076729
"blanket","18",144,2.16136800223497
"block","18",110,2.04532297878666
"blow","18",98,1.99563519459755
"blue","18",365,2.56348108539441
"book","18",224,2.35218251811136
"boots","18",192,2.28555730900777
"bottle","18",250,2.39967372148104
"bowl","18",358,2.55509444857832
"box","18",406,2.60959440922522
"boy","18",6,0.845098040014257
"bread","18",102,2.01283722470517
"break","18",90,1.95904139232109
"breakfast","18",118,2.07554696139253
"bring","18",368,2.56702636615906
"broken","18",305,2.48572142648158
"broom","18",266,2.42651126136458
"brother","18",89,1.95424250943932
"brown","18",33,1.53147891704226
"brush","18",256,2.40993312333129
"bubbles","18",210,2.32428245529769
"bug","18",261,2.41830129131975
"bump","18",42,1.63346845557959
"bunny","18",361,2.55870857053317
"bus","18",52,1.72427586960079
"but","18",0,0
"butter","18",138,2.14301480025409
"button","18",55,1.7481880270062
"by","18",11,1.07918124604762
"bye","18",18,1.27875360095283
"cake","18",82,1.91907809237607
"candy","18",514,2.71180722904119
"car","18",136,2.13672056715641
"carrots","18",156,2.19589965240923
"cat","18",461,2.66464197555613
"cereal","18",444,2.64836001098093
"chair","18",24,1.39794000867204
"chase","18",166,2.22271647114758
"cheek","18",208,2.32014628611105
"cheerios","18",92,1.96848294855394
"cheese","18",150,2.17897694729317
"child","18",14,1.17609125905568
"church","18",118,2.07554696139253
"clock","18",214,2.33243845991561
"close","18",58,1.77085201164214
"coat","18",120,2.08278537031645
"cockadoodledoo","18",627,2.7979596437372
"coffee","18",142,2.15533603746506
"cold","18",254,2.40654018043396
"comb","18",247,2.39445168082622
"cookie","18",194,2.29003461136252
"couch","18",330,2.51982799377572
"could","18",2,0.477121254719662
"cover","18",10,1.04139268515823
"cow","18",345,2.53907609879278
"cracker","18",100,2.00432137378264
"crib","18",688,2.83821922190763
"cry","18",54,1.74036268949424
"cup","18",288,2.46089784275655
"cute","18",911,2.95999483832842
"daddy","18",74,1.8750612633917
"dance","18",53,1.73239375982297
"dark","18",45,1.66275783168157
"day","18",25,1.41497334797082
"deer","18",247,2.39445168082622
"diaper","18",282,2.45178643552429
"did","18",16,1.23044892137827
"dig","18",16,1.23044892137827
"dinner","18",42,1.63346845557959
"dirty","18",302,2.4814426285023
"dish","18",388,2.58994960132571
"do","18",60,1.78532983501077
"doctor","18",69,1.84509804001426
"does","18",6,0.845098040014257
"dog","18",481,2.68304703823885
"doll","18",334,2.52504480703685
"donkey","18",390,2.59217675739587
"door","18",94,1.97772360528885
"down","18",275,2.44090908206522
"draw","18",360,2.55750720190566
"drawer","18",84,1.92941892571429
"dress","18",80,1.90848501887865
"drive","18",220,2.34439227368511
"dry","18",80,1.90848501887865
"duck","18",563,2.75127910398334
"each","18",1,0.301029995663981
"ear","18",313,2.49692964807321
"eat","18",252,2.40312052117582
"egg","18",165,2.22010808804005
"elephant","18",694,2.84198480459011
"empty","18",53,1.73239375982297
"every","18",4,0.698970004336019
"eye","18",14,1.17609125905568
"face","18",56,1.75587485567249
"fall","18",20,1.32221929473392
"fast","18",222,2.34830486304816
"feed","18",36,1.56820172406699
"feet","18",116,2.06818586174616
"fell","18",31,1.50514997831991
"fine","18",30,1.49136169383427
"finger","18",248,2.39619934709574
"finish","18",91,1.96378782734556
"first","18",9,1
"fit","18",14,1.17609125905568
"fix","18",40,1.61278385671974
"flower","18",348,2.54282542695918
"food","18",98,1.99563519459755
"foot","18",218,2.34044411484012
"for","18",8,0.954242509439325
"fork","18",586,2.76863810124761
"frog","18",166,2.22271647114758
"full","18",24,1.39794000867204
"garage","18",38,1.5910646070265
"garden","18",92,1.96848294855394
"gentle","18",189,2.27875360095283
"get","18",96,1.98677173426624
"giraffe","18",122,2.0899051114394
"girl","18",138,2.14301480025409
"give","18",209,2.32221929473392
"glass","18",460,2.66370092538965
"glasses","18",249,2.39794000867204
"go","18",299,2.47712125471966
"gonna","18",17,1.25527250510331
"good","18",127,2.10720996964787
"goose","18",101,2.00860017176192
"gotta","18",5,0.778151250383644
"grapes","18",128,2.11058971029925
"grass","18",82,1.91907809237607
"green","18",69,1.84509804001426
"gum","18",35,1.55630250076729
"hair","18",82,1.91907809237607
"hammer","18",30,1.49136169383427
"hand","18",110,2.04532297878666
"happy","18",188,2.27646180417324
"hard","18",528,2.72345567203519
"hat","18",120,2.08278537031645
"hate","18",1,0.301029995663981
"have","18",27,1.44715803134222
"he","18",8,0.954242509439325
"head","18",272,2.43616264704076
"hear","18",20,1.32221929473392
"heavy","18",36,1.56820172406699
"hello","18",12,1.11394335230684
"help","18",232,2.36735592102602
"hen","18",13,1.14612803567824
"her","18",186,2.2718416065365
"here","18",41,1.6232492903979
"hers","18",2,0.477121254719662
"hi","18",308,2.48995847942483
"hide","18",31,1.50514997831991
"high","18",25,1.41497334797082
"him","18",5,0.778151250383644
"his","18",80,1.90848501887865
"hit","18",66,1.82607480270083
"hold","18",45,1.66275783168157
"home","18",44,1.65321251377534
"horse","18",323,2.51054501020661
"hot","18",405,2.60852603357719
"house","18",376,2.57634135020579
"how","18",41,1.6232492903979
"hug","18",156,2.19589965240923
"hungry","18",861,2.93550726582471
"hurry","18",251,2.40140054078154
"hurt","18",227,2.35793484700045
"ice","18",110,2.04532297878666
"if","18",0,0
"in","18",128,2.11058971029925
"inside","18",195,2.29225607135648
"into","18",2,0.477121254719662
"is","18",17,1.25527250510331
"it","18",300,2.47856649559384
"jacket","18",81,1.91381385238372
"jeans","18",102,2.01283722470517
"juice","18",118,2.07554696139253
"jump","18",144,2.16136800223497
"keys","18",344,2.53781909507327
"kick","18",109,2.04139268515822
"kiss","18",208,2.32014628611105
"kitchen","18",400,2.60314437262018
"kitty","18",140,2.14921911265538
"knee","18",236,2.3747483460101
"knock","18",50,1.70757017609794
"lady","18",45,1.66275783168157
"lamb","18",352,2.54777470538782
"lamp","18",198,2.29885307640971
"last","18",5,0.778151250383644
"later","18",127,2.10720996964787
"leg","18",258,2.41329976408125
"lemme","18",19,1.30102999566398
"lick","18",13,1.14612803567824
"light","18",296,2.47275644931721
"like","18",23,1.38021124171161
"lion","18",17,1.25527250510331
"listen","18",19,1.30102999566398
"little","18",148,2.17318626841227
"long","18",4,0.698970004336019
"look","18",235,2.37291200297011
"loud","18",22,1.36172783601759
"love","18",229,2.36172783601759
"lunch","18",52,1.72427586960079
"mad","18",6,0.845098040014257
"make","18",8,0.954242509439325
"man","18",360,2.55750720190566
"me","18",182,2.26245108973043
"meat","18",74,1.8750612633917
"medicine","18",294,2.46982201597816
"meow","18",487,2.68841982200271
"milk","18",70,1.85125834871908
"mine","18",215,2.33445375115093
"mittens","18",47,1.68124123737559
"mommy","18",44,1.65321251377534
"money","18",135,2.13353890837022
"monkey","18",458,2.66181268553726
"moo","18",592,2.77305469336426
"moon","18",126,2.10380372095596
"more","18",215,2.33445375115093
"morning","18",240,2.38201704257487
"mouse","18",911,2.95999483832842
"mouth","18",228,2.35983548233989
"much","18",10,1.04139268515823
"my","18",518,2.71516735784846
"nap","18",64,1.81291335664286
"naughty","18",110,2.04532297878666
"new","18",13,1.14612803567824
"nice","18",134,2.13033376849501
"night","18",209,2.32221929473392
"no","18",152,2.1846914308176
"noisy","18",15,1.20411998265592
"none","18",38,1.5910646070265
"noodles","18",522,2.71850168886727
"nose","18",442,2.64640372622307
"not","18",405,2.60852603357719
"now","18",62,1.79934054945358
"nuts","18",23,1.38021124171161
"of","18",4,0.698970004336019
"off","18",176,2.24797326636181
"old","18",108,2.03742649794062
"on","18",265,2.42488163663107
"open","18",491,2.69196510276736
"orange","18",70,1.85125834871908
"other","18",144,2.16136800223497
"ouch","18",338,2.53019969820308
"our","18",1,0.301029995663981
"out","18",188,2.27646180417324
"oven","18",26,1.43136376415899
"over","18",19,1.30102999566398
"owie","18",96,1.98677173426624
"owl","18",651,2.81424759573192
"paint","18",25,1.41497334797082
"pajamas","18",54,1.74036268949424
"pants","18",231,2.3654879848909
"paper","18",126,2.10380372095596
"park","18",32,1.51851393987789
"party","18",26,1.43136376415899
"peas","18",98,1.99563519459755
"peekaboo","18",34,1.54406804435028
"pen","18",272,2.43616264704076
"pencil","18",57,1.76342799356294
"penguin","18",120,2.08278537031645
"penny","18",348,2.54282542695918
"people","18",100,2.00432137378264
"person","18",356,2.55266821611219
"pick","18",16,1.23044892137827
"picnic","18",14,1.17609125905568
"picture","18",444,2.64836001098093
"pig","18",503,2.70243053644553
"pillow","18",234,2.37106786227174
"pizza","18",70,1.85125834871908
"plant","18",252,2.40312052117582
"plate","18",158,2.20139712432045
"play","18",286,2.45788189673399
"please","18",118,2.07554696139253
"pony","18",671,2.82736927305383
"pool","18",170,2.23299611039215
"poor","18",5,0.778151250383644
"potty","18",134,2.13033376849501
"pound","18",100,2.00432137378264
"pour","18",12,1.11394335230684
"pretend","18",3,0.602059991327962
"pretty","18",535,2.72916478969277
"pretzel","18",54,1.74036268949424
"pull","18",117,2.07188200730613
"puppy","18",518,2.71516735784846
"purse","18",288,2.46089784275655
"push","18",110,2.04532297878666
"put","18",30,1.49136169383427
"quiet","18",18,1.27875360095283
"radio","18",84,1.92941892571429
"rain","18",196,2.29446622616159
"raisin","18",510,2.70842090013471
"read","18",204,2.31175386105575
"red","18",714,2.85430604180108
"refrigerator","18",34,1.54406804435028
"ride","18",74,1.8750612633917
"rock","18",74,1.8750612633917
"room","18",47,1.68124123737559
"run","18",66,1.82607480270083
"sad","18",21,1.34242268082221
"same","18",51,1.7160033436348
"saw","18",7,0.903089986991944
"say","18",31,1.50514997831991
"scared","18",151,2.18184358794477
"school","18",164,2.21748394421391
"scissors","18",78,1.89762709129044
"see","18",138,2.14301480025409
"seed","18",2,0.477121254719662
"shake","18",34,1.54406804435028
"share","18",22,1.36172783601759
"she","18",5,0.778151250383644
"sheep","18",66,1.82607480270083
"shh","18",94,1.97772360528885
"shirt","18",172,2.2380461031288
"shoe","18",30,1.49136169383427
"shorts","18",86,1.93951925261862
"shovel","18",212,2.32837960343874
"show","18",31,1.50514997831991
"sick","18",214,2.33243845991561
"sing","18",323,2.51054501020661
"sink","18",213,2.33041377334919
"sister","18",48,1.69019608002851
"sit","18",131,2.12057393120585
"skate","18",4,0.698970004336019
"sky","18",88,1.94939000664491
"sleep","18",293,2.46834733041216
"sleepy","18",313,2.49692964807321
"slide","18",144,2.16136800223497
"slow","18",10,1.04139268515823
"smile","18",50,1.70757017609794
"snow","18",140,2.14921911265538
"so","18",4,0.698970004336019
"soap","18",27,1.44715803134222
"sock","18",48,1.69019608002851
"soft","18",753,2.87737134586977
"some","18",106,2.02938377768521
"spaghetti","18",78,1.89762709129044
"spill","18",18,1.27875360095283
"splash","18",196,2.29446622616159
"spoon","18",458,2.66181268553726
"squirrel","18",200,2.30319605742049
"stairs","18",244,2.38916608436453
"stand","18",27,1.44715803134222
"star","18",46,1.67209785793572
"sticky","18",40,1.61278385671974
"stop","18",279,2.44715803134222
"store","18",52,1.72427586960079
"story","18",54,1.74036268949424
"stove","18",182,2.26245108973043
"strawberry","18",76,1.88649072517248
"stroller","18",514,2.71180722904119
"stuck","18",59,1.77815125038364
"sun","18",204,2.31175386105575
"sweater","18",214,2.33243845991561
"sweep","18",77,1.89209460269048
"swim","18",120,2.08278537031645
"table","18",240,2.38201704257487
"take","18",43,1.64345267648619
"talk","18",39,1.60205999132796
